date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
10/9/2022,Minnesota Golden Gophers,Iowa,Home,Win,1,0,NA,1,1,1,18,5,9,0,1,0,0,0,90:00:00,0,6,1,0,0,0,0,11,0,0,1,0,0,12,6,10,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,0,428,312
10/13/2022,Minnesota Golden Gophers,Rutgers,Away,Draw,2,2,NA,1,2,3,10,3,10,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,4,0,0,0,2,2,12,4,9,0,0,0,0,0,90:00:00,2,1,0,0,0,0,0,4,0,0,0,428,587
10/16/2022,Minnesota Golden Gophers,Maryland,Away,Win,2,1,NA,1,2,2,5,3,12,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,5,0,0,1,1,1,2,2,11,0,2,0,0,0,90:00:00,2,1,0,0,0,0,0,1,0,0,0,428,392
10/20/2022,Minnesota Golden Gophers,Purdue,Home,Win,2,0,NA,1,2,4,27,12,13,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,14,0,0,1,0,0,7,3,10,0,0,0,0,0,90:00:00,2,10,0,0,0,0,0,1,0,0,0,428,559
10/23/2022,Minnesota Golden Gophers,Illinois,Away,Draw,2,2,NA,1,2,2,9,6,13,0,1,0,0,0,90:00:00,2,4,0,0,0,0,0,3,0,0,0,2,1,13,6,10,0,2,0,0,0,90:00:00,2,4,0,0,0,0,0,5,1,1,0,428,301
10/30/2022,Minnesota Golden Gophers,Michigan St.,Away,Loss,1,2,NA,1,1,1,9,4,11,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,5,0,0,0,2,3,11,4,12,0,2,0,0,0,90:00:00,1,3,0,0,0,0,0,7,0,0,1,428,416
8/18/2022,Mississippi St. Bulldogs,Miami (FL),Away,Draw,0,0,NA,1,0,0,26,11,7,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,11,0,0,0,0,0,4,2,14,0,3,0,0,0,90:00:00,0,11,1,0,0,0,0,6,0,0,0,430,415
8/21/2022,Mississippi St. Bulldogs,FIU,Away,Win,3,1,NA,1,3,1,14,9,9,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,5,0,0,1,1,0,5,2,7,0,1,0,0,0,90:00:00,3,6,0,0,0,0,0,3,0,0,0,430,231
8/25/2022,Mississippi St. Bulldogs,Lipscomb,Home,Win,2,0,NA,1,2,1,18,8,7,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,6,0,0,1,0,0,9,2,6,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,2,0,0,0,430,28600
8/28/2022,Mississippi St. Bulldogs,Minnesota,Home,Win,1,0,NA,1,1,2,7,3,12,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,4,0,0,1,0,0,8,1,11,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,4,0,0,0,430,428
9/1/2022,Mississippi St. Bulldogs,South Alabama,Home,Draw,0,0,NA,1,0,0,15,3,21,0,1,0,0,0,90:00:00,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,14,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,2,0,0,0,430,646
9/4/2022,Mississippi St. Bulldogs,Louisiana Tech,Home,Win,2,1,NA,1,2,2,22,7,14,0,0,0,0,0,90:00:00,1,0,0,0,0,0,0,11,0,1,1,1,0,2,1,15,0,1,0,0,0,90:00:00,2,5,0,0,0,0,0,0,0,0,0,430,366
9/8/2022,Mississippi St. Bulldogs,Southern Miss.,Away,Win,2,0,NA,1,2,2,12,9,2,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,3,0,0,1,0,0,2,1,3,1,3,0,0,0,90:00:00,2,7,0,0,0,0,0,2,0,0,0,430,664
9/11/2022,Mississippi St. Bulldogs,Presbyterian,Home,Win,4,0,NA,1,4,5,34,16,4,0,0,0,0,0,90:00:00,0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,6,0,0,0,0,0,90:00:00,4,12,0,0,0,0,0,0,0,0,0,430,1320
9/16/2022,Mississippi St. Bulldogs,Arkansas,Home,Win,2,0,NA,1,2,2,9,2,17,0,3,0,0,0,90:00:00,0,3,1,0,0,0,0,5,0,0,1,0,0,9,3,15,0,2,0,0,0,90:00:00,2,0,0,0,0,0,0,4,0,0,0,430,31
9/22/2022,Mississippi St. Bulldogs,Texas A&M,Away,Win,1,0,NA,1,1,0,8,2,14,0,1,0,0,0,90:00:00,0,7,1,0,0,0,0,7,0,0,1,0,0,14,7,12,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,0,430,697
9/25/2022,Mississippi St. Bulldogs,LSU,Home,Win,3,2,NA,1,3,1,16,8,8,0,3,0,0,0,90:00:00,2,3,0,0,0,0,0,10,1,1,1,2,2,9,5,12,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,1,0,0,0,430,365
9/30/2022,Mississippi St. Bulldogs,Missouri,Away,Draw,0,0,NA,1,0,0,7,6,13,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,0,0,0,10,2,15,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,0,430,434
10/6/2022,Mississippi St. Bulldogs,South Carolina,Home,Loss,0,1,NA,1,0,0,7,1,7,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,3,0,0,0,1,1,3,2,8,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,2,0,0,1,430,648
10/9/2022,Mississippi St. Bulldogs,Auburn,Away,Loss,0,1,NA,1,0,0,7,1,8,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,3,0,0,0,1,2,14,6,8,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,10,0,0,1,430,37
10/13/2022,Mississippi St. Bulldogs,Ole Miss,Away,Win,1,0,NA,1,1,1,6,3,9,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,2,0,0,1,0,0,9,3,14,0,4,0,0,0,90:00:00,1,2,0,0,0,0,0,3,0,0,0,430,433
10/20/2022,Mississippi St. Bulldogs,Alabama,Home,Loss,1,4,NA,1,1,1,14,5,12,0,2,0,0,0,90:00:00,4,3,0,0,0,0,0,7,0,0,0,4,5,13,7,10,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,4,0,0,1,430,8
10/23/2022,Mississippi St. Bulldogs,Vanderbilt,Away,Loss,1,2,NA,1,1,0,3,1,7,0,2,0,0,0,90:00:00,2,2,0,0,0,0,0,4,0,0,0,2,2,14,4,7,0,0,0,0,0,90:00:00,1,0,0,0,0,0,0,6,0,0,1,430,736
10/27/2022,Mississippi St. Bulldogs,Georgia,Home,Draw,1,1,NA,1,1,1,12,5,10,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,5,0,0,0,1,0,9,4,10,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,3,0,0,0,430,257
10/30/2022,Mississippi St. Bulldogs,"Texas A&M Pensacola, FL",Away,Win,2,1,2,1,2,2,9,8,13,0,2,0,0,0,110:00:00,1,9,0,0,0,0,0,1,0,0,1,1,1,29,10,14,0,2,0,0,0,110:00:00,2,6,0,0,0,0,0,6,0,0,0,430,697
11/1/2022,Mississippi St. Bulldogs,"Alabama Pensacola, FL",Away,Loss,0,2,NA,1,0,0,11,3,13,0,1,0,0,0,90:00:00,2,11,0,0,0,0,0,2,0,0,0,2,3,23,13,9,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,9,0,1,1,430,8
11/11/2022,Mississippi St. Bulldogs,New Mexico St.,Home,Win,2,1,NA,1,2,2,16,8,13,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,1,1,1,9,3,14,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,3,0,0,0,430,472
11/18/2022,Mississippi St. Bulldogs,"Memphis Fayetteville, AR",Away,Loss,0,4,NA,1,0,0,9,4,5,0,0,0,0,0,90:00:00,4,6,0,0,0,0,0,2,0,0,0,4,2,16,10,10,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,3,0,0,1,430,404
8/19/2022,Mississippi Val. Devilettes,Southern Utah,Home,Loss,0,10,NA,1,0,0,5,2,1,0,0,0,0,0,90:00:00,10,10,0,0,0,0,0,0,0,0,0,10,8,34,20,9,0,0,0,0,0,90:00:00,0,2,1,1,0,0,0,7,1,1,1,432,667
9/2/2022,Mississippi Val. Devilettes,Middle Tenn.,Away,Loss,0,3,NA,1,0,0,2,2,7,0,0,0,0,0,90:00:00,3,11,0,0,0,0,0,0,0,0,0,3,3,31,14,9,0,0,0,0,0,90:00:00,0,2,1,1,0,0,0,5,1,1,1,432,419
9/4/2022,Mississippi Val. Devilettes,ULM,Home,Loss,0,4,NA,1,0,0,4,0,14,0,3,0,0,0,90:00:00,4,21,0,0,0,0,0,2,0,0,0,4,4,47,25,3,1,4,0,0,0,90:00:00,0,0,1,1,0,0,0,9,0,0,1,432,498
9/16/2022,Mississippi Val. Devilettes,North Dakota,Home,Loss,0,1,NA,1,0,0,4,1,10,0,3,0,0,0,90:00:00,1,10,0,0,0,0,0,0,0,0,0,1,2,31,11,15,0,3,0,0,0,90:00:00,0,1,1,0,0,0,0,11,0,0,1,432,494
9/25/2022,Mississippi Val. Devilettes,Chicago St.,Home,Loss,3,4,NA,1,3,2,8,6,9,0,2,0,0,0,90:00:00,4,5,0,0,0,0,0,0,0,0,0,4,2,13,9,10,0,0,0,0,0,90:00:00,3,3,0,0,0,0,0,4,0,0,1,432,136
9/30/2022,Mississippi Val. Devilettes,Southern U.,Home,Loss,1,3,NA,1,1,2,3,2,7,0,2,0,0,0,90:00:00,3,7,0,0,0,0,0,1,0,0,0,3,2,24,10,7,0,2,0,0,0,90:00:00,1,1,0,0,0,0,0,8,0,0,1,432,665
10/2/2022,Mississippi Val. Devilettes,Jackson St.,Home,Loss,0,1,NA,1,0,0,0,0,13,6,2,0,0,0,75:06:00,1,14,0,0,0,0,0,0,0,0,0,1,1,27,15,6,4,4,0,0,0,75:06:00,0,0,1,0,0,0,0,8,0,0,1,432,314
10/14/2022,Mississippi Val. Devilettes,Grambling,Away,Loss,0,7,NA,1,0,0,1,1,11,0,0,0,0,0,90:00:00,7,12,0,0,0,0,0,0,0,0,0,7,7,27,19,8,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,10,0,0,1,432,261
10/16/2022,Mississippi Val. Devilettes,Ark.-Pine Bluff,Away,Loss,1,10,NA,1,1,0,4,3,4,0,0,0,0,0,90:00:00,10,19,0,0,0,0,0,1,0,0,0,10,10,41,29,0,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,13,1,1,1,432,2678
10/21/2022,Mississippi Val. Devilettes,Alabama A&M,Away,Draw,0,0,NA,1,0,0,4,2,7,0,0,0,0,0,90:00:00,0,14,1,0,0,0,0,1,0,1,0,0,0,28,14,1,0,3,0,0,0,90:00:00,0,2,1,0,0,0,0,8,0,0,0,432,6
10/23/2022,Mississippi Val. Devilettes,Alabama St.,Away,Loss,0,1,NA,1,0,0,6,4,6,0,1,0,0,0,90:00:00,1,9,0,0,0,0,0,0,0,0,0,1,1,26,10,7,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,7,0,0,1,432,7
10/28/2022,Mississippi Val. Devilettes,Alcorn,Home,Draw,0,0,NA,1,0,0,3,0,6,0,1,0,0,0,90:00:00,0,8,1,0,0,0,0,0,0,0,0,0,0,25,8,9,0,0,0,0,0,90:00:00,0,0,1,1,0,0,0,10,0,0,0,432,17
8/18/2022,Missouri Tigers,Southeast Mo. St.,Home,Win,1,0,NA,1,1,1,14,8,15,0,2,0,0,0,90:00:00,0,1,1,0,0,0,0,6,0,0,1,0,0,5,1,15,0,2,0,0,0,90:00:00,1,7,0,0,0,0,0,3,0,0,0,434,654
8/21/2022,Missouri Tigers,Ohio St.,Home,Loss,1,2,NA,1,1,1,11,5,7,0,0,0,0,0,90:00:00,2,7,0,0,0,0,0,6,0,0,0,2,1,13,9,9,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,3,0,0,1,434,518
8/25/2022,Missouri Tigers,Southern Ill.,Home,Win,3,1,NA,1,3,2,24,8,11,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,10,0,0,1,1,1,11,7,10,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,4,0,0,0,434,659
8/28/2022,Missouri Tigers,Omaha,Away,Draw,1,1,NA,1,1,1,13,4,5,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,13,0,0,0,1,1,5,2,4,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,3,0,0,0,434,464
9/1/2022,Missouri Tigers,North Carolina,Home,Loss,1,3,NA,1,1,1,9,5,8,0,1,0,0,0,90:00:00,3,6,0,0,0,0,0,6,0,0,0,3,2,11,9,8,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,9,0,0,1,434,457
9/4/2022,Missouri Tigers,Kansas,Home,Win,2,1,NA,1,2,2,16,7,7,0,1,0,0,0,90:00:00,1,1,0,0,0,0,0,5,0,0,1,1,0,6,2,9,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,1,0,0,0,434,328
9/8/2022,Missouri Tigers,Illinois,Away,Loss,0,1,NA,1,0,0,10,5,10,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,6,0,0,0,1,0,5,2,4,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,1,0,0,1,434,301
9/16/2022,Missouri Tigers,Auburn,Home,Win,1,0,NA,1,1,2,12,8,17,0,1,0,0,0,90:00:00,0,1,1,0,0,0,0,9,0,0,1,0,0,4,1,9,0,1,0,0,0,90:00:00,1,7,0,0,0,0,0,5,0,0,0,434,37
9/22/2022,Missouri Tigers,LSU,Away,Loss,1,2,NA,1,1,1,13,5,10,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,8,0,0,0,2,3,12,5,11,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,1,434,365
9/25/2022,Missouri Tigers,Vanderbilt,Home,Loss,0,2,NA,1,0,0,8,2,11,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,6,0,0,0,2,0,7,5,14,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,2,0,0,1,434,736
9/30/2022,Missouri Tigers,Mississippi St.,Home,Draw,0,0,NA,1,0,0,10,2,15,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,4,0,0,0,0,0,7,6,13,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,0,434,430
10/6/2022,Missouri Tigers,Tennessee,Away,Loss,0,2,NA,1,0,0,15,4,6,0,0,0,0,0,90:00:00,2,4,0,0,0,0,0,5,0,0,0,2,2,14,6,6,0,1,0,0,0,90:00:00,0,4,1,0,0,0,0,10,0,0,1,434,694
10/9/2022,Missouri Tigers,Florida,Home,Win,3,2,NA,1,3,1,6,4,11,0,1,0,0,0,90:00:00,2,2,0,0,0,0,0,0,1,1,1,2,2,12,4,18,0,0,0,0,0,90:00:00,3,1,0,0,0,0,0,6,0,0,0,434,235
10/14/2022,Missouri Tigers,Georgia,Away,Loss,0,2,NA,1,0,0,7,2,7,0,0,0,0,0,90:00:00,2,3,0,0,0,0,0,3,0,0,0,2,0,10,4,4,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,2,1,1,1,434,257
10/20/2022,Missouri Tigers,Kentucky,Home,Draw,1,1,NA,1,1,1,11,7,12,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,0,1,0,13,5,6,0,0,0,0,0,90:00:00,1,6,0,0,0,0,0,8,1,1,0,434,334
10/23/2022,Missouri Tigers,Texas A&M,Away,Draw,1,1,NA,1,1,1,6,2,11,0,0,0,0,0,90:00:00,1,3,0,0,0,0,0,4,0,0,0,1,0,15,4,6,0,0,0,0,0,90:00:00,1,1,0,0,0,0,0,7,0,0,0,434,697
10/27/2022,Missouri Tigers,South Carolina,Away,Loss,0,2,NA,1,0,0,8,6,6,0,0,0,0,0,90:00:00,2,4,0,0,0,0,0,1,0,0,0,2,1,11,6,11,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,7,0,0,1,434,648
8/18/2022,Missouri St. Bears,Central Ark.,Home,Draw,0,0,NA,1,0,0,15,9,5,0,1,0,0,0,90:00:00,0,0,1,0,0,0,0,7,0,0,0,0,0,4,0,4,0,0,0,0,0,90:00:00,0,9,1,1,0,0,0,3,0,0,0,669,1004
8/21/2022,Missouri St. Bears,Oklahoma St.,Away,Loss,0,4,NA,1,0,0,6,2,11,0,1,0,0,0,90:00:00,4,5,0,0,0,0,0,1,0,0,0,4,5,25,9,12,0,1,0,0,0,90:00:00,0,2,1,1,0,0,0,7,0,0,1,669,521
8/25/2022,Missouri St. Bears,Southeast Mo. St.,Home,Win,2,0,NA,1,2,2,18,10,4,0,3,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,1,0,0,6,3,6,0,0,0,0,0,90:00:00,2,8,0,0,0,0,0,4,0,0,0,669,654
8/28/2022,Missouri St. Bears,Tulsa,Home,Loss,2,3,NA,1,2,1,14,9,11,0,0,0,0,0,90:00:00,3,3,0,0,0,0,0,4,1,1,0,3,2,8,6,7,0,2,0,0,0,90:00:00,2,7,0,0,0,0,0,2,1,1,1,669,719
9/1/2022,Missouri St. Bears,Saint Louis,Home,Loss,0,7,NA,1,0,0,11,4,7,0,1,0,0,0,90:00:00,7,4,0,0,0,0,0,3,0,0,0,7,8,22,11,7,0,0,0,0,0,90:00:00,0,4,1,1,0,0,0,4,0,0,1,669,609
9/4/2022,Missouri St. Bears,Oral Roberts,Away,Win,2,1,NA,1,2,2,14,8,6,0,2,0,0,0,90:00:00,1,7,0,0,0,0,0,10,0,0,1,1,1,17,8,13,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,6,0,0,0,669,527
9/8/2022,Missouri St. Bears,Arkansas St.,Away,Loss,0,1,NA,1,0,0,10,2,12,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,5,0,0,0,1,2,15,5,11,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,669,30
9/11/2022,Missouri St. Bears,Kansas City,Home,Win,1,0,NA,1,1,0,16,6,12,0,1,0,0,0,90:00:00,0,6,1,0,0,0,0,2,1,1,1,0,0,7,6,13,0,2,0,0,0,90:00:00,1,5,0,0,0,0,0,5,0,0,0,669,2707
9/18/2022,Missouri St. Bears,Evansville,Home,Win,1,0,NA,1,1,0,10,3,11,0,1,0,0,0,90:00:00,0,2,1,1,0,0,0,8,0,0,1,0,0,6,2,7,0,1,0,0,0,90:00:00,1,2,0,0,0,0,0,3,0,0,0,669,219
9/22/2022,Missouri St. Bears,Drake,Away,Draw,1,1,NA,1,1,1,12,6,8,0,1,0,0,0,90:00:00,1,0,0,0,0,0,0,3,0,0,0,1,1,6,1,7,0,1,0,0,0,90:00:00,1,5,0,0,0,0,0,6,0,0,0,669,189
9/25/2022,Missouri St. Bears,UNI,Away,Win,2,0,NA,1,2,2,14,8,10,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,1,0,0,1,0,0,12,5,2,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,3,0,0,0,669,504
9/29/2022,Missouri St. Bears,Southern Ill.,Away,Win,2,0,NA,1,2,2,9,6,9,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,0,0,6,2,13,1,2,0,0,0,90:00:00,2,4,0,0,0,0,0,5,0,0,0,669,659
10/2/2022,Missouri St. Bears,Valparaiso,Home,Win,1,0,NA,1,1,1,8,6,8,0,0,0,0,0,90:00:00,0,6,1,0,0,0,0,3,0,0,1,0,0,6,6,7,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,5,0,0,0,669,735
10/6/2022,Missouri St. Bears,Murray St.,Home,Loss,1,2,NA,1,1,0,11,9,13,0,1,0,0,0,90:00:00,2,3,0,0,0,0,0,5,0,0,0,2,1,9,5,8,0,0,0,0,0,90:00:00,1,8,0,0,0,0,0,3,0,0,1,669,454
10/9/2022,Missouri St. Bears,Belmont,Away,Win,2,0,NA,1,2,2,13,8,9,0,0,0,0,0,90:00:00,0,4,1,0,0,0,0,7,0,0,1,0,0,5,4,8,0,0,0,0,0,90:00:00,2,6,0,0,0,0,0,3,0,0,0,669,14927
10/13/2022,Missouri St. Bears,Indiana St.,Home,Win,1,0,NA,1,1,1,14,6,11,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,7,0,0,1,0,0,6,5,2,0,0,0,0,0,90:00:00,1,5,0,0,0,0,0,3,0,0,0,669,305
10/16/2022,Missouri St. Bears,UIC,Home,Win,1,0,NA,1,1,1,8,3,14,0,1,0,0,0,90:00:00,0,8,1,0,0,0,0,2,0,0,1,0,0,15,8,13,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,0,669,302
10/23/2022,Missouri St. Bears,Illinois St.,Away,Loss,2,4,NA,1,2,1,19,7,14,0,1,0,0,0,90:00:00,4,1,0,0,0,0,0,9,0,0,0,4,4,9,5,10,0,2,0,0,0,90:00:00,2,5,0,0,0,0,0,1,0,0,1,669,299
11/3/2022,Missouri St. Bears,"UNI Valparaiso, IN",Away,Win,2,1,NA,1,2,3,13,7,11,0,0,0,0,0,90:00:00,1,9,0,0,0,0,0,2,0,0,1,1,1,21,10,6,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,5,0,0,0,669,504
11/6/2022,Missouri St. Bears,"Murray St. Valparaiso, IN",Away,Win,1,0,NA,1,1,2,21,10,13,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,2,0,0,1,0,0,7,2,7,1,1,0,0,0,90:00:00,1,9,0,0,0,0,0,6,0,0,0,669,454
11/11/2022,Missouri St. Bears,Arkansas,Away,Loss,0,6,NA,1,0,0,1,0,4,0,0,0,0,0,90:00:00,6,11,0,0,0,0,0,0,0,0,0,6,8,36,17,6,0,0,0,0,0,90:00:00,0,0,1,1,0,0,0,17,0,0,1,669,31
8/19/2022,Monmouth Hawks,Lehigh,Away,Win,3,0,NA,1,3,1,13,7,7,0,1,0,0,0,90:00:00,0,0,1,0,0,0,0,6,0,0,1,0,0,6,0,12,0,0,0,0,0,90:00:00,3,4,0,0,0,0,0,0,0,0,0,439,352
8/21/2022,Monmouth Hawks,UAlbany,Home,Win,3,0,NA,1,3,4,12,8,10,0,0,0,0,0,90:00:00,0,9,1,0,0,0,0,5,0,0,1,0,0,14,9,14,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,1,0,0,0,439,14
8/25/2022,Monmouth Hawks,FDU,Home,Win,3,0,NA,1,3,2,18,8,10,0,1,0,0,0,90:00:00,0,2,1,0,0,0,0,8,0,0,1,0,0,3,2,13,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,0,0,0,0,439,222
8/28/2022,Monmouth Hawks,Penn St.,Home,Loss,1,3,NA,1,1,0,7,4,4,0,1,0,0,0,90:00:00,3,6,0,0,0,0,0,5,0,0,0,3,2,17,9,13,0,1,0,0,0,90:00:00,1,3,0,0,0,0,0,5,0,0,1,439,539
9/7/2022,Monmouth Hawks,Saint Peter's,Away,Win,4,1,NA,1,4,5,13,6,12,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,1,1,2,4,3,14,0,0,0,0,0,90:00:00,4,2,0,0,0,0,0,1,0,0,0,439,617
9/11/2022,Monmouth Hawks,Providence,Away,Win,2,0,NA,1,2,2,2,2,4,0,1,0,0,0,90:00:00,0,3,1,0,0,0,0,2,0,0,1,0,0,10,3,8,0,0,0,0,0,90:00:00,2,0,0,0,0,0,0,2,0,0,0,439,556
9/14/2022,Monmouth Hawks,NJIT,Away,Win,2,0,NA,1,2,2,22,11,2,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,10,0,0,1,0,0,3,2,6,0,0,0,0,0,90:00:00,2,9,0,0,0,0,0,3,0,0,0,439,471
9/18/2022,Monmouth Hawks,Stonehill,Home,Win,4,0,NA,1,4,1,33,16,5,0,0,0,0,0,90:00:00,0,1,1,0,0,0,0,8,0,0,1,0,0,2,1,6,0,0,0,0,0,90:00:00,4,12,0,0,0,0,0,0,0,0,0,439,682
9/22/2022,Monmouth Hawks,Towson,Away,Win,1,0,NA,1,1,0,9,3,12,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,4,0,0,1,0,0,4,3,9,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,1,0,0,0,439,711
9/25/2022,Monmouth Hawks,Elon,Away,Loss,0,1,NA,1,0,0,5,0,8,0,1,0,0,0,90:00:00,1,0,0,0,0,0,0,4,0,0,0,1,1,2,1,13,0,3,0,0,0,90:00:00,0,0,1,0,0,0,0,0,0,0,1,439,1068
9/29/2022,Monmouth Hawks,Hofstra,Home,Draw,1,1,NA,1,1,1,11,3,7,0,0,0,0,0,90:00:00,1,4,0,0,0,0,0,4,0,0,0,1,1,12,5,8,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,0,0,0,0,439,283
10/2/2022,Monmouth Hawks,Stony Brook,Home,Win,1,0,NA,1,1,0,16,10,9,0,1,0,0,0,90:00:00,0,10,1,0,0,0,0,10,1,1,1,0,0,10,10,7,0,2,0,0,0,90:00:00,1,9,0,0,0,0,0,1,0,0,0,439,683
10/6/2022,Monmouth Hawks,Hampton,Home,Win,3,1,NA,1,3,1,29,12,5,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,15,1,2,1,1,0,6,3,11,0,2,0,0,0,90:00:00,3,9,0,0,0,0,0,0,0,0,0,439,270
10/9/2022,Monmouth Hawks,William & Mary,Away,Draw,2,2,NA,1,2,2,9,4,7,0,0,0,0,0,90:00:00,2,5,0,0,0,0,0,4,0,0,0,2,2,9,7,15,0,0,0,0,0,90:00:00,2,2,0,0,0,0,0,2,0,0,0,439,786
10/13/2022,Monmouth Hawks,Delaware,Home,Win,3,1,NA,1,3,4,17,8,7,0,1,0,0,0,90:00:00,1,4,0,0,0,0,0,6,0,0,1,1,2,8,5,17,0,1,0,0,0,90:00:00,3,5,0,0,0,0,0,2,0,0,0,439,180
10/16/2022,Monmouth Hawks,Drexel,Home,Win,2,0,NA,1,2,1,11,6,11,0,0,0,0,0,90:00:00,0,2,1,0,0,0,0,4,0,0,1,0,0,12,2,11,0,0,0,0,0,90:00:00,2,4,0,0,0,0,0,2,0,0,0,439,191
10/23/2022,Monmouth Hawks,Northeastern,Home,Win,2,1,NA,1,2,2,13,6,5,0,0,0,0,0,90:00:00,1,2,0,0,0,0,0,6,0,0,1,1,2,7,3,13,0,4,0,0,0,90:00:00,2,4,0,0,0,0,0,3,0,0,0,439,500
10/27/2022,Monmouth Hawks,Hofstra,Home,Draw,1,1,3,1,1,1,14,5,12,0,1,0,0,0,110:00:00,1,6,0,0,0,0,0,7,0,0,0,1,0,12,7,16,0,0,0,0,0,110:00:00,1,4,0,0,0,0,0,3,0,1,0,439,283
8/18/2022,Montana Grizzlies,Creighton,Home,Draw,0,0,NA,1,0,0,9,3,7,0,0,0,0,0,90:00:00,0,5,1,0,0,0,0,5,0,0,0,0,0,7,5,10,0,0,0,0,0,90:00:00,0,3,1,0,0,0,0,2,0,0,0,441,169
